id,label
2998,7
2999,6
3000,2
3001,3
3002,7
3003,2
3004,2
3005,7
3006,0
3007,3
3008,7
3009,7
3010,0
3011,3
3012,6
3013,9
3014,9
3015,8
3016,1
3017,5
3018,3
3019,7
3020,8
3021,2
3022,8
3023,9
3024,2
3025,2
3026,8
3027,6
3028,2
3029,0
3030,7
3031,0
3032,0
3033,2
3034,7
3035,1
3036,9
3037,6
3038,0
3039,9
3040,1
3041,2
3042,1
3043,8
3044,8
3045,3
3046,6
3047,9
3048,7
3049,0
3050,3
3051,3
3052,0
3053,2
3054,5
3055,0
3056,3
3057,1
3058,8
3059,1
3060,3
3061,9
3062,7
3063,9
3064,6
3065,4
3066,8
3067,9
3068,5
3069,7
3070,3
3071,7
3072,1
3073,6
3074,2
3075,1
3076,5
3077,7
3078,6
3079,1
3080,8
3081,4
3082,8
3083,1
3084,5
3085,3
3086,5
3087,5
3088,8
3089,1
3090,5
3091,5
3092,7
3093,9
3094,3
3095,2
3096,8
3097,2
3098,8
3099,7
3100,1
3101,3
3102,6
3103,9
3104,5
3105,9
3106,3
3107,2
3108,2
3109,7
3110,5
3111,5
3112,9
3113,5
3114,0
3115,7
3116,4
3117,0
3118,7
3119,0
3120,7
3121,7
3122,6
3123,0
3124,1
3125,8
3126,8
3127,7
3128,9
3129,5
3130,4
3131,5
3132,2
3133,7
3134,1
3135,6
3136,4
3137,0
3138,3
3139,8
3140,9
3141,9
3142,3
3143,9
3144,1
3145,2
3146,8
3147,2
3148,8
3149,3
3150,3
3151,1
3152,1
3153,0
3154,0
3155,9
3156,0
3157,3
3158,4
3159,5
3160,5
3161,7
3162,3
3163,4
3164,5
3165,5
3166,7
3167,0
3168,9
3169,2
3170,4
3171,9
3172,1
3173,1
3174,6
3175,1
3176,4
3177,8
3178,5
3179,3
3180,6
3181,1
3182,7
3183,3
3184,2
3185,6
3186,9
3187,4
3188,8
3189,0
3190,9
3191,8
3192,9
3193,7
3194,5
3195,6
3196,9
3197,0
3198,7
3199,0
3200,8
3201,8
3202,6
3203,5
3204,0
3205,4
3206,7
3207,7
3208,0
3209,6
3210,6
3211,5
3212,8
3213,8
3214,2
3215,4
3216,8
3217,0
3218,7
3219,6
3220,0
3221,5
3222,6
3223,2
3224,4
3225,8
3226,9
3227,9
3228,2
3229,7
3230,4
3231,0
3232,2
3233,5
3234,9
3235,1
3236,4
3237,6
3238,3
3239,6
3240,8
3241,5
3242,6
3243,3
3244,0
3245,1
3246,7
3247,8
3248,1
3249,1
3250,7
3251,8
3252,3
3253,5
3254,3
3255,1
3256,7
3257,0
3258,5
3259,9
3260,7
3261,8
3262,0
3263,9
3264,6
3265,4
3266,7
3267,2
3268,0
3269,6
3270,9
3271,6
3272,5
3273,6
3274,2
3275,7
3276,0
3277,2
3278,8
3279,7
3280,6
3281,2
3282,2
3283,7
3284,7
3285,2
3286,9
3287,2
3288,9
3289,1
3290,0
3291,0
3292,0
3293,4
3294,5
3295,2
3296,8
3297,1
3298,9
3299,7
3300,2
3301,5
3302,2
3303,4
3304,4
3305,5
3306,1
3307,6
3308,2
3309,2
3310,8
3311,7
3312,1
3313,3
3314,2
3315,4
3316,7
3317,4
3318,9
3319,7
3320,2
3321,2
3322,2
3323,2
3324,3
3325,6
3326,8
3327,0
3328,1
3329,7
3330,9
3331,1
3332,2
3333,3
3334,8
3335,5
3336,7
3337,6
3338,3
3339,5
3340,4
3341,4
3342,6
3343,3
3344,4
3345,6
3346,5
3347,5
3348,3
3349,7
3350,0
3351,1
3352,1
3353,4
3354,5
3355,4
3356,2
3357,5
3358,7
3359,9
3360,5
3361,5
3362,6
3363,8
3364,9
3365,6
3366,6
3367,4
3368,8
3369,7
3370,9
3371,4
3372,0
3373,2
3374,5
3375,6
3376,7
3377,1
3378,1
3379,9
3380,0
3381,1
3382,3
3383,4
3384,7
3385,1
3386,4
3387,4
3388,9
3389,9
3390,5
3391,6
3392,6
3393,2
3394,6
3395,8
3396,1
3397,5
3398,7
3399,4
3400,9
3401,4
3402,1
3403,2
3404,7
3405,8
3406,7
3407,7
3408,0
3409,7
3410,4
3411,1
3412,0
3413,8
3414,5
3415,3
3416,8
3417,0
3418,3
3419,5
3420,2
3421,4
3422,2
3423,2
3424,3
3425,3
3426,6
3427,5
3428,8
3429,1
3430,7
3431,6
3432,4
3433,1
3434,7
3435,2
3436,8
3437,1
3438,3
3439,6
3440,3
3441,5
3442,1
3443,1
3444,0
3445,4
3446,6
3447,3
3448,1
3449,3
3450,8
3451,1
3452,9
3453,6
3454,4
3455,9
3456,0
3457,9
3458,8
3459,5
3460,5
3461,8
3462,3
3463,5
3464,3
3465,1
3466,9
3467,1
3468,0
3469,5
3470,7
3471,1
3472,7
3473,2
3474,6
3475,1
3476,5
3477,0
3478,3
3479,3
3480,4
3481,3
3482,0
3483,3
3484,8
3485,6
3486,2
3487,0
3488,0
3489,8
3490,1
3491,6
3492,4
3493,9
3494,4
3495,2
3496,0
3497,9
3498,7
3499,0
3500,9
3501,7
3502,2
3503,2
3504,9
3505,7
3506,6
3507,5
3508,4
3509,0
3510,2
3511,8
3512,7
3513,2
3514,4
3515,1
3516,3
3517,4
3518,7
3519,8
3520,1
3521,6
3522,0
3523,6
3524,8
3525,7
3526,6
3527,1
3528,5
3529,1
3530,1
3531,3
3532,6
3533,1
3534,8
3535,4
3536,5
3537,3
3538,9
3539,2
3540,8
3541,4
3542,2
3543,3
3544,4
3545,7
3546,1
3547,1
3548,9
3549,2
3550,2
3551,5
3552,3
3553,8
3554,5
3555,0
3556,0
3557,3
3558,2
3559,6
3560,2
3561,1
3562,8
3563,3
3564,8
3565,1
3566,9
3567,4
3568,2
3569,8
3570,2
3571,3
3572,0
3573,3
3574,9
3575,3
3576,2
3577,0
3578,4
3579,2
3580,1
3581,9
3582,6
3583,7
3584,6
3585,7
3586,5
3587,5
3588,5
3589,5
3590,9
3591,2
3592,7
3593,1
3594,3
3595,4
3596,7
3597,3
3598,3
3599,4
3600,6
3601,4
3602,4
3603,7
3604,2
3605,2
3606,7
3607,8
3608,6
3609,0
3610,2
3611,1
3612,8
3613,5
3614,4
3615,8
3616,2
3617,3
3618,9
3619,4
3620,1
3621,8
3622,4
3623,4
3624,6
3625,5
3626,5
3627,9
3628,4
3629,8
3630,0
3631,8
3632,8
3633,7
3634,2
3635,1
3636,8
3637,1
3638,4
3639,6
3640,6
3641,7
3642,1
3643,1
3644,0
3645,3
3646,5
3647,4
3648,2
3649,9
3650,5
3651,2
3652,3
3653,8
3654,1
3655,0
3656,3
3657,5
3658,3
3659,3
3660,9
3661,8
3662,7
3663,1
3664,2
3665,2
3666,3
3667,6
3668,6
3669,5
3670,8
3671,8
3672,6
3673,7
3674,9
3675,6
3676,2
3677,6
3678,6
3679,5
3680,7
3681,8
3682,9
3683,8
3684,9
3685,1
3686,0
3687,8
3688,5
3689,2
3690,9
3691,4
3692,1
3693,1
3694,4
3695,1
3696,2
3697,5
3698,1
3699,3
3700,4
3701,3
3702,6
3703,0
3704,8
3705,0
3706,0
3707,8
3708,3
3709,3
3710,9
3711,8
3712,2
3713,0
3714,4
3715,2
3716,9
3717,1
3718,4
3719,1
3720,5
3721,5
3722,9
3723,7
3724,7
3725,7
3726,4
3727,7
3728,0
3729,3
3730,9
3731,6
3732,7
3733,4
3734,2
3735,4
3736,8
3737,9
3738,0
3739,9
3740,9
3741,6
3742,9
3743,3
3744,2
3745,0
3746,9
3747,9
3748,1
3749,0
3750,9
3751,2
3752,4
3753,7
3754,1
3755,8
3756,8
3757,8
3758,4
3759,2
3760,4
3761,1
3762,3
3763,3
3764,5
3765,1
3766,9
3767,8
3768,5
3769,2
3770,9
3771,3
3772,7
3773,0
3774,1
3775,6
3776,7
3777,0
3778,4
3779,0
3780,6
3781,4
3782,7
3783,0
3784,7
3785,0
3786,6
3787,8
3788,2
3789,9
3790,3
3791,8
3792,9
3793,7
3794,4
3795,2
3796,4
3797,1
3798,1
3799,7
3800,6
3801,8
3802,9
3803,7
3804,1
3805,8
3806,1
3807,8
3808,7
3809,6
3810,9
3811,2
3812,3
3813,2
3814,6
3815,9
3816,2
3817,3
3818,7
3819,1
3820,8
3821,4
3822,3
3823,9
3824,8
3825,1
3826,1
3827,5
3828,8
3829,1
3830,2
3831,7
3832,3
3833,3
3834,7
3835,1
3836,6
3837,5
3838,0
3839,2
3840,1
3841,4
3842,9
3843,1
3844,6
3845,9
3846,0
3847,2
3848,8
3849,6
3850,0
3851,3
3852,9
3853,2
3854,7
3855,6
3856,4
3857,2
3858,3
3859,2
3860,9
3861,0
3862,1
3863,0
3864,0
3865,1
3866,7
3867,3
3868,8
3869,5
3870,8
3871,1
3872,3
3873,9
3874,5
3875,3
3876,4
3877,5
3878,7
3879,0
3880,0
3881,9
3882,0
3883,2
3884,3
3885,1
3886,5
3887,1
3888,4
3889,2
3890,7
3891,7
3892,1
3893,3
3894,6
3895,0
3896,9
3897,4
3898,3
3899,0
3900,5
3901,3
3902,6
3903,6
3904,8
3905,1
3906,1
3907,9
3908,6
3909,4
3910,9
3911,2
3912,1
3913,9
3914,6
3915,3
3916,0
3917,3
3918,0
3919,4
3920,6
3921,3
3922,2
3923,7
3924,1
3925,1
3926,8
3927,9
3928,5
3929,4
3930,6
3931,7
3932,7
3933,9
3934,7
3935,8
3936,5
3937,8
3938,2
3939,1
3940,6
3941,0
3942,8
3943,3
3944,8
3945,8
3946,2
3947,2
3948,0
3949,6
3950,2
3951,3
3952,5
3953,3
3954,8
3955,2
3956,7
3957,2
3958,0
3959,0
3960,8
3961,8
3962,1
3963,2
3964,8
3965,8
3966,5
3967,8
3968,2
3969,1
3970,8
3971,7
3972,7
3973,1
3974,9
3975,0
3976,0
3977,1
3978,8
3979,9
3980,0
3981,0
3982,1
3983,1
3984,9
3985,9
3986,6
3987,0
3988,6
3989,7
3990,8
3991,1
3992,6
3993,7
3994,3
3995,0
3996,0
3997,1
3998,7
3999,2
4000,2
4001,6
4002,7
4003,7
4004,5
4005,8
4006,1
4007,6
4008,6
4009,2
4010,1
4011,0
4012,5
4013,2
4014,7
4015,4
4016,0
4017,0
4018,7
4019,3
4020,4
4021,0
4022,7
4023,8
4024,8
4025,3
4026,1
4027,7
4028,2
4029,7
4030,2
4031,9
4032,6
4033,9
4034,3
4035,3
4036,6
4037,3
4038,4
4039,4
4040,3
4041,5
4042,8
4043,7
4044,2
4045,7
4046,4
4047,9
4048,9
4049,6
4050,8
4051,5
4052,4
4053,8
4054,6
4055,4
4056,4
4057,3
4058,2
4059,3
4060,0
4061,6
4062,0
4063,2
4064,4
4065,3
4066,0
4067,2
4068,0
4069,4
4070,7
4071,7
4072,0
4073,5
4074,1
4075,7
4076,2
4077,5
4078,4
4079,5
4080,9
4081,5
4082,1
4083,9
4084,1
4085,4
4086,9
4087,4
4088,1
4089,4
4090,7
4091,2
4092,4
4093,5
4094,3
4095,5
4096,2
4097,2
4098,4
4099,4
4100,8
4101,8
4102,7
4103,7
4104,5
4105,0
4106,8
4107,7
4108,6
4109,4
4110,1
4111,2
4112,7
4113,6
4114,7
4115,3
4116,8
4117,6
4118,4
4119,4
4120,5
4121,6
4122,7
4123,7
4124,0
4125,3
4126,4
4127,8
4128,8
4129,2
4130,0
4131,7
4132,1
4133,7
4134,7
4135,1
4136,3
4137,5
4138,7
4139,5
4140,0
4141,7
4142,1
4143,2
4144,7
4145,9
4146,7
4147,9
4148,0
4149,9
4150,3
4151,3
4152,2
4153,7
4154,2
4155,9
4156,1
4157,8
4158,9
4159,5
4160,5
4161,7
4162,8
4163,5
4164,4
4165,8
4166,2
4167,6
4168,2
4169,2
4170,2
4171,8
4172,6
4173,1
4174,3
4175,8
4176,7
4177,7
4178,3
4179,1
4180,0
4181,3
4182,6
4183,7
4184,5
4185,1
4186,2
4187,2
4188,6
4189,6
4190,0
4191,1
4192,7
4193,7
4194,8
4195,7
4196,5
4197,6
4198,8
4199,9
4200,6
4201,7
4202,6
4203,8
4204,7
4205,8
4206,0
4207,5
4208,2
4209,3
4210,0
4211,7
4212,2
4213,5
4214,5
4215,3
4216,1
4217,9
4218,7
4219,3
4220,2
4221,4
4222,6
4223,8
4224,8
4225,4
4226,1
4227,5
4228,2
4229,0
4230,4
4231,9
4232,6
4233,3
4234,5
4235,6
4236,7
4237,4
4238,8
4239,7
4240,8
4241,7
4242,3
4243,7
4244,5
4245,4
4246,4
4247,7
4248,3
4249,2
4250,0
4251,4
4252,0
4253,6
4254,9
4255,4
4256,7
4257,2
4258,6
4259,3
4260,1
4261,2
4262,9
4263,8
4264,7
4265,6
4266,0
4267,8
4268,1
4269,8
4270,7
4271,5
4272,5
4273,2
4274,5
4275,8
4276,2
4277,3
4278,6
4279,1
4280,1
4281,5
4282,4
4283,0
4284,8
4285,0
4286,5
4287,7
4288,0
4289,2
4290,7
4291,1
4292,6
4293,5
4294,7
4295,6
4296,8
4297,2
4298,6
4299,0
4300,0
4301,6
4302,0
4303,5
4304,2
4305,1
4306,3
4307,9
4308,1
4309,4
4310,7
4311,3
4312,8
4313,8
4314,4
4315,4
4316,1
4317,5
4318,2
4319,5
4320,4
4321,0
4322,7
4323,6
4324,8
4325,9
4326,2
4327,5
4328,1
4329,5
4330,9
4331,4
4332,2
4333,6
4334,3
4335,5
4336,5
4337,3
4338,4
4339,0
4340,5
4341,6
4342,8
4343,9
4344,0
4345,8
4346,7
4347,1
4348,4
4349,2
4350,5
4351,5
4352,9
4353,4
4354,4
4355,8
4356,2
4357,8
4358,0
4359,2
4360,4
4361,0
4362,1
4363,0
4364,0
4365,9
4366,1
4367,5
4368,5
4369,7
4370,4
4371,6
4372,0
4373,1
4374,0
4375,3
4376,5
4377,1
4378,5
4379,7
4380,4
4381,1
4382,7
4383,0
4384,1
4385,1
4386,4
4387,5
4388,0
4389,8
4390,0
4391,1
4392,7
4393,3
4394,4
4395,7
4396,2
4397,4
4398,5
4399,0
4400,9
4401,8
4402,8
4403,9
4404,6
4405,0
4406,2
4407,3
4408,4
4409,9
4410,5
4411,0
4412,5
4413,5
4414,7
4415,7
4416,5
4417,3
4418,4
4419,9
4420,0
4421,6
4422,9
4423,8
4424,3
4425,0
4426,4
4427,8
4428,4
4429,1
4430,6
4431,6
4432,1
4433,8
4434,6
4435,1
4436,6
4437,3
4438,5
4439,5
4440,8
4441,1
4442,8
4443,7
4444,8
4445,5
4446,5
4447,3
4448,6
4449,1
4450,8
4451,2
4452,8
4453,9
4454,6
4455,1
4456,6
4457,0
4458,6
4459,0
4460,9
4461,2
4462,5
4463,5
4464,2
4465,8
4466,8
4467,3
4468,1
4469,3
4470,7
4471,1
4472,7
4473,1
4474,4
4475,0
4476,4
4477,7
4478,4
4479,3
4480,4
4481,5
4482,7
4483,5
4484,7
4485,5
4486,7
4487,9
4488,1
4489,6
4490,3
4491,8
4492,1
4493,6
4494,4
4495,7
4496,6
4497,7
4498,5
4499,5
4500,9
4501,0
4502,7
4503,9
4504,3
4505,0
4506,3
4507,3
4508,2
4509,4
4510,3
4511,5
4512,1
4513,7
4514,3
4515,2
4516,9
4517,6
4518,1
4519,4
4520,1
4521,6
4522,5
4523,6
4524,9
4525,3
4526,9
4527,7
4528,4
4529,3
4530,6
4531,0
4532,0
4533,3
4534,3
4535,1
4536,7
4537,1
4538,9
4539,6
4540,4
4541,2
4542,2
4543,2
4544,8
4545,4
4546,5
4547,0
4548,5
4549,5
4550,9
4551,8
4552,0
4553,7
4554,3
4555,1
4556,1
4557,3
4558,4
4559,2
4560,3
4561,1
4562,0
4563,9
4564,7
4565,0
4566,9
4567,2
4568,4
4569,1
4570,4
4571,4
4572,3
4573,0
4574,3
4575,6
4576,5
4577,6
4578,7
4579,4
4580,7
4581,5
4582,2
4583,6
4584,9
4585,4
4586,8
4587,6
4588,7
4589,5
4590,8
4591,8
4592,3
4593,4
4594,0
4595,6
4596,5
4597,7
4598,6
4599,2
4600,1
4601,6
4602,0
4603,2
4604,8
4605,2
4606,1
4607,3
4608,1
4609,5
4610,0
4611,6
4612,5
4613,9
4614,7
4615,0
4616,8
4617,4
4618,0
4619,4
4620,9
4621,3
4622,2
4623,9
4624,1
4625,0
4626,6
4627,0
4628,5
4629,4
4630,5
4631,4
4632,2
4633,3
4634,4
4635,1
4636,5
4637,8
4638,2
4639,2
4640,2
4641,2
4642,9
4643,2
4644,8
4645,2
4646,8
4647,2
4648,6
4649,2
4650,0
4651,1
4652,2
4653,6
4654,0
4655,9
4656,7
4657,7
4658,6
4659,1
4660,0
4661,0
4662,3
4663,6
4664,5
4665,8
4666,1
4667,0
4668,5
4669,8
4670,6
4671,8
4672,3
4673,9
4674,3
4675,2
4676,2
4677,5
4678,2
4679,1
4680,6
4681,4
4682,7
4683,9
4684,1
4685,7
4686,3
4687,8
4688,8
4689,6
4690,7
4691,1
4692,3
4693,1
4694,8
4695,9
4696,6
4697,6
4698,6
4699,9
4700,1
4701,9
4702,1
4703,7
4704,7
4705,0
4706,8
4707,6
4708,5
4709,9
4710,4
4711,9
4712,2
4713,3
4714,7
4715,1
4716,0
4717,6
4718,1
4719,3
4720,5
4721,6
4722,5
4723,3
4724,5
4725,3
4726,4
4727,8
4728,9
4729,9
4730,5
4731,4
4732,9
4733,4
4734,5
4735,4
4736,4
4737,6
4738,4
4739,2
4740,1
4741,6
4742,2
4743,4
4744,8
4745,4
4746,5
4747,0
4748,0
4749,4
4750,5
4751,8
4752,0
4753,4
4754,0
4755,4
4756,6
4757,2
4758,5
4759,2
4760,0
4761,2
4762,3
4763,5
4764,8
4765,9
4766,1
4767,3
4768,1
4769,8
4770,9
4771,5
4772,8
4773,9
4774,7
4775,0
4776,9
4777,7
4778,9
4779,7
4780,9
4781,7
4782,8
4783,6
4784,5
4785,9
4786,6
4787,8
4788,2
4789,9
4790,5
4791,5
4792,4
4793,8
4794,6
4795,8
4796,1
4797,5
4798,2
4799,0
4800,7
4801,1
4802,0
4803,6
4804,5
4805,1
4806,2
4807,1
4808,8
4809,3
4810,2
4811,8
4812,5
4813,2
4814,3
4815,8
4816,5
4817,9
4818,6
4819,4
4820,5
4821,7
4822,4
4823,4
4824,4
4825,2
4826,0
4827,6
4828,7
4829,7
4830,1
4831,8
4832,3
4833,2
4834,8
4835,2
4836,1
4837,9
4838,8
4839,5
4840,6
4841,7
4842,4
4843,1
4844,4
4845,5
4846,3
4847,9
4848,0
4849,1
4850,3
4851,0
4852,0
4853,2
4854,5
4855,4
4856,5
4857,7
4858,3
4859,5
4860,9
4861,0
4862,4
4863,5
4864,3
4865,4
4866,3
4867,8
4868,8
4869,3
4870,0
4871,5
4872,0
4873,8
4874,8
4875,8
4876,4
4877,2
4878,2
4879,7
4880,5
4881,8
4882,2
4883,9
4884,4
4885,5
4886,2
4887,0
4888,7
4889,4
4890,4
4891,5
4892,3
4893,8
4894,9
4895,2
4896,4
4897,6
4898,8
4899,7
4900,4
4901,3
4902,6
4903,1
4904,3
4905,7
4906,0
4907,4
4908,5
4909,0
4910,4
4911,7
4912,1
4913,3
4914,9
4915,5
4916,7
4917,3
4918,6
4919,3
4920,7
4921,2
4922,7
4923,5
4924,9
4925,7
4926,5
4927,8
4928,3
4929,3
4930,6
4931,6
4932,3
4933,5
4934,1
4935,4
4936,3
4937,8
4938,0
4939,4
4940,0
4941,5
4942,7
4943,5
4944,2
4945,8
4946,4
4947,6
4948,8
4949,6
4950,0
4951,4
4952,6
4953,0
4954,9
4955,5
4956,7
4957,6
4958,9
4959,7
4960,3
4961,2
4962,0
4963,9
4964,9
4965,2
4966,7
4967,3
4968,0
4969,4
4970,9
4971,4
4972,1
4973,1
4974,8
4975,5
4976,9
4977,8
4978,3
4979,2
4980,7
4981,2
4982,9
4983,2
4984,3
4985,0
4986,1
4987,4
4988,0
4989,5
4990,0
4991,9
4992,6
4993,5
4994,0
4995,9
4996,9
4997,2
4998,8
4999,0
5000,4
5001,6
5002,8
5003,3
5004,2
5005,8
5006,8
5007,6
5008,8
5009,8
5010,3
5011,5
5012,2
5013,6
5014,9
5015,4
5016,0
5017,6
5018,7
5019,1
5020,3
5021,8
5022,0
5023,6
5024,1
5025,6
5026,7
5027,7
5028,0
5029,6
5030,5
5031,3
5032,3
5033,1
5034,6
5035,7
5036,8
5037,3
5038,5
5039,1
5040,6
5041,6
5042,2
5043,1
5044,6
5045,9
5046,7
5047,9
5048,0
5049,5
5050,9
5051,9
5052,2
5053,9
5054,4
5055,1
5056,5
5057,5
5058,5
5059,9
5060,4
5061,4
5062,9
5063,3
5064,3
5065,4
5066,6
5067,3
5068,9
5069,2
5070,5
5071,5
5072,3
5073,9
5074,5
5075,5
5076,4
5077,5
5078,5
5079,3
5080,9
5081,6
5082,5
5083,5
5084,0
5085,1
5086,8
5087,1
5088,6
5089,2
5090,7
5091,5
5092,8
5093,6
5094,2
5095,4
5096,6
5097,1
5098,6
5099,2
5100,6
5101,0
5102,0
5103,5
5104,5
5105,9
5106,4
5107,9
5108,7
5109,6
5110,3
5111,7
5112,9
5113,5
5114,3
5115,4
5116,2
5117,0
5118,1
5119,1
5120,0
5121,3
5122,0
5123,2
5124,7
5125,8
5126,9
5127,4
5128,3
5129,3
5130,0
5131,6
5132,8
5133,5
5134,2
5135,1
5136,8
5137,3
5138,9
5139,0
5140,3
5141,1
5142,9
5143,8
5144,4
5145,7
5146,9
5147,8
5148,6
5149,3
5150,7
5151,9
5152,2
5153,3
5154,7
5155,6
5156,3
5157,4
5158,1
5159,7
5160,3
5161,0
5162,8
5163,1
5164,2
5165,5
5166,1
5167,9
5168,2
5169,7
5170,1
5171,1
5172,7
5173,2
5174,8
5175,8
5176,7
5177,6
5178,4
5179,5
5180,8
5181,6
5182,4
5183,3
5184,1
5185,9
5186,3
5187,5
5188,0
5189,3
5190,8
5191,3
5192,7
5193,3
5194,3
5195,2
5196,1
5197,2
5198,7
5199,2
5200,3
5201,7
5202,7
5203,8
5204,6
5205,8
5206,7
5207,9
5208,2
5209,3
5210,7
5211,7
5212,5
5213,3
5214,1
5215,6
5216,9
5217,7
5218,9
5219,9
5220,2
5221,2
5222,2
5223,7
5224,0
5225,5
5226,5
5227,6
5228,2
5229,7
5230,2
5231,5
5232,1
5233,7
5234,1
5235,2
5236,8
5237,9
5238,9
5239,7
5240,8
5241,8
5242,8
5243,3
5244,8
5245,6
5246,8
5247,6
5248,1
5249,3
5250,8
5251,3
5252,4
5253,0
5254,2
5255,4
5256,0
5257,3
5258,4
5259,9
5260,8
5261,4
5262,4
5263,5
5264,2
5265,8
5266,1
5267,3
5268,7
5269,2
5270,2
5271,1
5272,8
5273,0
5274,7
5275,7
5276,1
5277,7
5278,5
5279,9
5280,1
5281,9
5282,6
5283,1
5284,1
5285,3
5286,3
5287,7
5288,2
5289,7
5290,4
5291,2
5292,1
5293,5
5294,5
5295,8
5296,7
5297,6
5298,5
5299,0
5300,5
5301,1
5302,4
5303,4
5304,8
5305,1
5306,6
5307,8
5308,0
5309,7
5310,0
5311,5
5312,0
5313,8
5314,1
5315,2
5316,6
5317,1
5318,6
5319,2
5320,9
5321,4
5322,9
5323,6
5324,2
5325,3
5326,6
5327,3
5328,1
5329,1
5330,5
5331,7
5332,3
5333,1
5334,5
5335,2
5336,0
5337,6
5338,2
5339,5
5340,1
5341,4
5342,7
5343,6
5344,7
5345,4
5346,6
5347,2
5348,9
5349,8
5350,6
5351,6
5352,0
5353,4
5354,2
5355,3
5356,1
5357,1
5358,5
5359,7
5360,2
5361,8
5362,8
5363,7
5364,9
5365,5
5366,8
5367,9
5368,4
5369,9
5370,0
5371,1
5372,1
5373,3
5374,4
5375,8
5376,6
5377,0
5378,6
5379,3
5380,0
5381,6
5382,3
5383,3
5384,0
5385,9
5386,4
5387,9
5388,6
5389,5
5390,5
5391,4
5392,3
5393,8
5394,3
5395,2
5396,5
5397,8
5398,8
5399,7
5400,3
5401,4
5402,5
5403,2
5404,7
5405,4
5406,2
5407,5
5408,2
5409,0
5410,3
5411,4
5412,9
5413,1
5414,7
5415,1
5416,9
5417,5
5418,7
5419,8
5420,5
5421,1
5422,8
5423,9
5424,7
5425,5
5426,0
5427,8
5428,7
5429,7
5430,4
5431,2
5432,6
5433,1
5434,3
5435,9
5436,9
5437,7
5438,5
5439,5
5440,5
5441,1
5442,8
5443,3
5444,0
5445,2
5446,7
5447,1
5448,9
5449,9
5450,5
5451,9
5452,8
5453,3
5454,0
5455,4
5456,1
5457,7
5458,9
5459,5
5460,6
5461,7
5462,6
5463,6
5464,5
5465,1
5466,5
5467,0
5468,7
5469,7
5470,3
5471,5
5472,3
5473,7
5474,1
5475,7
5476,9
5477,2
5478,2
5479,5
5480,0
5481,3
5482,5
5483,6
5484,1
5485,0
5486,9
5487,1
5488,9
5489,4
5490,2
5491,2
5492,5
5493,0
5494,3
5495,5
5496,2
5497,2
5498,5
5499,2
5500,7
5501,8
5502,1
5503,5
5504,4
5505,3
5506,6
5507,1
5508,5
5509,3
5510,1
5511,4
5512,0
5513,2
5514,0
5515,4
5516,1
5517,4
5518,9
5519,4
5520,5
5521,9
5522,5
5523,2
5524,3
5525,0
5526,2
5527,4
5528,9
5529,9
5530,2
5531,0
5532,4
5533,7
5534,8
5535,8
5536,5
5537,0
5538,7
5539,2
5540,9
5541,7
5542,3
5543,9
5544,4
5545,3
5546,5
5547,0
5548,0
5549,9
5550,9
5551,0
5552,5
5553,1
5554,4
5555,6
5556,7
5557,8
5558,6
5559,1
5560,5
5561,6
5562,5
5563,1
5564,2
5565,7
5566,9
5567,6
5568,1
5569,3
5570,0
5571,4
5572,6
5573,9
5574,8
5575,8
5576,3
5577,3
5578,9
5579,7
5580,5
5581,4
5582,0
5583,5
5584,5
5585,9
5586,9
5587,1
5588,3
5589,4
5590,4
5591,9
5592,9
5593,5
5594,5
5595,7
5596,5
5597,1
5598,3
5599,5
5600,3
5601,9
5602,0
5603,5
5604,6
5605,2
5606,1
5607,6
5608,2
5609,9
5610,5
5611,7
5612,6
5613,2
5614,8
5615,8
5616,1
5617,4
5618,9
5619,4
5620,4
5621,7
5622,3
5623,0
5624,8
5625,1
5626,8
5627,7
5628,9
5629,7
5630,5
5631,2
5632,6
5633,8
5634,6
5635,4
5636,7
5637,7
5638,8
5639,6
5640,3
5641,5
5642,8
5643,3
5644,5
5645,4
5646,6
5647,2
5648,8
5649,4
5650,6
5651,1
5652,8
5653,1
5654,3
5655,6
5656,9
5657,4
5658,8
5659,4
5660,1
5661,5
5662,3
5663,4
5664,4
5665,2
5666,4
5667,7
5668,1
5669,0
5670,3
5671,9
5672,3
5673,4
5674,2
5675,6
5676,9
5677,7
5678,7
5679,0
5680,0
5681,8
5682,0
5683,0
5684,6
5685,4
5686,3
5687,5
5688,7
5689,1
5690,8
5691,8
5692,0
5693,6
5694,9
5695,8
5696,0
5697,1
5698,1
5699,9
5700,0
5701,0
5702,9
5703,3
5704,7
5705,9
5706,7
5707,4
5708,8
5709,7
5710,7
5711,9
5712,8
5713,4
5714,0
5715,0
5716,6
5717,3
5718,2
5719,2
5720,3
5721,4
5722,4
5723,3
5724,3
5725,7
5726,1
5727,9
5728,2
5729,2
5730,2
5731,2
5732,5
5733,1
5734,7
5735,0
5736,4
5737,2
5738,1
5739,4
5740,4
5741,8
5742,8
5743,6
5744,1
5745,6
5746,3
5747,0
5748,7
5749,2
5750,0
5751,5
5752,8
5753,1
5754,6
5755,3
5756,2
5757,5
5758,3
5759,3
5760,7
5761,6
5762,9
5763,3
5764,4
5765,8
5766,3
5767,3
5768,7
5769,9
5770,5
5771,9
5772,9
5773,4
5774,4
5775,3
5776,8
5777,3
5778,3
5779,0
5780,6
5781,8
5782,3
5783,9
5784,9
5785,8
5786,3
5787,7
5788,6
5789,2
5790,8
5791,8
5792,2
5793,1
5794,6
5795,5
5796,4
